,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,2A,2B
1,495,490,495,495,495,495,495,490,489,490,495,489,495,490,495,502,502,490,489,490,502,489,489,489,495,490,490,502,495,489,489,489,495,502,490,490,495,489,489,490,495,495,502,490,489,489,495,502,490,490,490,502,489,489,502,489,490,500,490,490,500,495,489,489,495,489,489,495,489,490,502,495,495,496,490,496,496,502,490,489,489,495,495,502,502,489,489,490,489,496,496,496,496,496,495,495
2,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
3,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
4,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
5,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
6,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
7,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
8,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
9,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
10,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
11,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
12,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
13,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
14,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
15,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
16,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
17,500,500,500,500,500,500,500,500,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,504,504,493,493,493,493,493,493,493,493,493,493,506,506,506,506,506,506,506,506,506,506,506,506,506,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,499,499,499,499,499,499,499,499,499,499,499,499,499
18,499,499,499,499,499,499,499,499,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,503,503,492,492,492,492,492,492,492,492,492,492,505,505,505,505,505,505,505,505,505,505,505,505,505,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498
