,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,2A,2B
1,222,220,222,226,226,226,222,220,220,220,226,220,226,220,222,224,224,220,220,220,224,220,220,222,222,220,220,224,226,220,220,220,226,224,220,220,222,222,220,220,222,222,224,220,220,220,226,224,220,220,220,224,222,222,224,222,220,231,220,220,231,222,220,220,226,222,222,222,222,220,224,222,222,214,220,214,214,224,220,220,220,226,226,224,224,220,222,220,222,214,214,214,214,214,226,226
2,232,232,232,232,232,232,232,232,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,249,249,241,241,241,241,241,241,241,241,241,241,243,243,243,243,243,243,243,243,243,243,243,243,243,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,241,241,241,241,241,241,241,241,241,241,241,241,244,244,244,244,244,244,244,244,244,244,244,244,244
3,232,232,232,232,232,232,232,232,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,249,249,241,241,241,241,241,241,241,241,241,241,243,243,243,243,243,243,243,243,243,243,243,243,243,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,241,241,241,241,241,241,241,241,241,241,241,241,244,244,244,244,244,244,244,244,244,244,244,244,244
4,232,232,232,232,232,232,232,232,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,249,249,241,241,241,241,241,241,241,241,241,241,243,243,243,243,243,243,243,243,243,243,243,243,243,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,241,241,241,241,241,241,241,241,241,241,241,241,244,244,244,244,244,244,244,244,244,244,244,244,244
5,232,232,232,232,232,232,232,232,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,249,249,241,241,241,241,241,241,241,241,241,241,243,243,243,243,243,243,243,243,243,243,243,243,243,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,241,241,241,241,241,241,241,241,241,241,241,241,244,244,244,244,244,244,244,244,244,244,244,244,244
6,232,232,232,232,232,232,232,232,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,249,249,241,241,241,241,241,241,241,241,241,241,243,243,243,243,243,243,243,243,243,243,243,243,243,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,241,241,241,241,241,241,241,241,241,241,241,241,244,244,244,244,244,244,244,244,244,244,244,244,244
7,232,232,232,232,232,232,232,232,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,249,249,241,241,241,241,241,241,241,241,241,241,243,243,243,243,243,243,243,243,243,243,243,243,243,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,241,241,241,241,241,241,241,241,241,241,241,241,244,244,244,244,244,244,244,244,244,244,244,244,244
8,232,232,232,232,232,232,232,232,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,249,249,241,241,241,241,241,241,241,241,241,241,243,243,243,243,243,243,243,243,243,243,243,243,243,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,241,241,241,241,241,241,241,241,241,241,241,241,244,244,244,244,244,244,244,244,244,244,244,244,244
9,232,232,232,232,232,232,232,232,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,249,249,241,241,241,241,241,241,241,241,241,241,243,243,243,243,243,243,243,243,243,243,243,243,243,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,241,241,241,241,241,241,241,241,241,241,241,241,244,244,244,244,244,244,244,244,244,244,244,244,244
