,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,2A,2B
,12,30,11,70,11,40,12,10,11,70,13,20,11,80,11,80,11,60,11,60,11,60,11,40,13,50,12,00,11,10,11,60,11,60,11,80,11,60,12,50,11,60,11,30,11,30,12,10,12,20,12,40,12,40,12,20,12,40,13,70,11,50,13,00,12,70,12,30,11,30,12,40,13,20,11,60,11,70,11,80,12,00,11,30,12,60,12,60,11,50,11,40,11,40,11,50,11,60,12,50,11,30,11,10,12,60,11,70,11,70,12,40,11,40,12,60,13,10,11,20,11,90,12,50,12,40,11,70,11,60,12,80,12,50,13,70,11,50,11,80,11,60,12,60,12,50,19,30,12,50,13,80,17,30,11,60,12,00,11,90,11,70,12,70,12,30,11,00,12,00,11,90,11,60,11,80,13,00,14,80,18,40,12,70,14,90,14,00,12,40,12,10
