,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,2A,2B
1,1 387,3 074,1 237,404,390,999,978,979,333,2 408,2 632,873,4 670,2 790,596,3 047,7 286,2 196,659,4 282,4 407,643,2 366,744,2 810,1 507,991,11 954,3 739,1 219,1 967,18 872,3 062,3 065,1 002,2 320,1 239,851,3 139,2 227,911,428,4 226,2 270,734,2 912,216,8 628,3 273,7 255,730,1 465,1 188,979,2 920,1 608,1 291,5 061,2 067,1 969,4 507,1 191,1 478,430,2 527,2 828,2 108,1 849,865,2 727,2 211,808,906,641,2 375,1 536,932,1 858,3 049,1 423,1 663,3 337,4 384,3 861,1 265,948,1 129,2 614,60,444,30,15,129,512,386,1 252
2,5 183,5 756,3 213,1 266,733,4 213,2 557,1 598,965,3 199,2 560,4 866,10 402,8 582,2 050,4 322,4 141,2 091,2 943,4 460,14 486,655,5 082,4 788,6 625,4 050,2 714,17 466,4 928,5 607,2 885,8 594,4 677,17 472,1 852,2 788,6 885,3 700,6 383,2 955,7 305,2 673,12 461,7 036,2 860,4 082,677,11 731,7 549,8 802,1 822,6 937,3 335,2 415,17 866,6 563,1 107,18 047,4 414,4 431,17 968,5 427,6 806,2 305,2 900,15 991,5 724,9 444,1 740,6 105,10 834,3 302,6 175,12 398,10 217,5 810,5 064,5 792,7 854,3 086,1 979,4 268,5 944,16 011,2 807,2 723,6 011,3 535,489,4 359,7 273,4 589,5 830,2 904,882,1 363
3,0,0,0,0,0,0,0,0,0,0,0,0,1 831,14,0,0,0,0,0,2,0,0,0,2,0,0,0,20,0,47,0,6,3,1,0,0,134,0,16,0,0,0,932,0,0,0,0,175,0,0,0,0,0,0,0,10,28,753,89,7,197,0,4,0,0,187,0,957,3,0,31,0,0,0,3 685,491,46,36,72,4,0,0,0,4,7,54,2,0,0,0,492,144,11,1,0,0;
4,1 061,200,1 518,56,119,4 056,319,390,84,415,39,271,7 089,1 098,29,235,449,504,941,1 279,836,61,645,2 312,1 448,1 406,442,2 923,427,6 086,80,3 064,2 422,3 580,165,2 516,12 374,432,13,435,1 420,236,1 661,1 977,16,65,189,3 890,602,218,13,1 097,315,299,459,612,14,886,789,404,510,479,610,81,171,3 396,1 452,1 325,226,770,1 005,327,1 597,1 486,1 547,1 829,13 851,70,120,165,96,428,227,638,881,52,146,168,76,9 646,10 748,548,2 984,3 462,16,3
5,2 375,1 942,369,2,21,941,707,1 022,73,54,40,16,596,337,0,3 893,317,897,844,1 504,111,20,100,992,853,3 166,1 818,1 024,667,1 474,0,1 433,613,586,279,500,9 178,200,238,1 212,1 390,224,1 085,2 365,486,46,7,2 061,1 370,1 216,39,934,1 448,129,322,2 174,510,2 210,1 675,280,2 469,1 106,480,1 500,98,8 362,1 132,6 036,257,1 889,2 585,2 366,2 177,1 270,2 604,2 008,1 290,1 378,1 126,418,405,506,344,1 412,1 148,2 258,291,1 484,942,2 288,3 298,1 063,775,2 077,36,42
6,4 488,1 632,701,21,44,810,721,1 101,164,1 239,273,713,2 359,1 742,138,846,989,1 644,233,2 318,625,590,920,1 110,2 338,2 182,2 999,2 295,836,1 722,84,2 222,1 536,4 027,904,2 225,8 438,565,377,1 507,3 858,215,6 074,3 637,215,612,2,2 897,861,2 591,758,1 672,1 047,489,1 080,4 138,749,7 201,4 158,956,2 319,682,1 273,125,239,9 026,7 164,9 881,1 524,3 180,3 145,1 525,7 127,283,4 341,2 195,3 958,1 500,2 346,990,582,270,811,3 894,1 978,749,1 614,1 782,2 836,2 128,3 078,2 336,2 115,2 309,24,26
7,3 771,1 588,524,9,26,366,3 468,1 175,936,799,150,2 104,9 646,6 846,15,1 388,4 671,2 138,622,1 609,880,23,228,16 849,1 217,1 836,633,285,733,30 241,302,8 921,392,7 352,1 583,1 364,1 008,451,2 038,3 233,2 899,788,10 516,2 604,1 033,1 025,14,2 892,5 445,1 051,347,1 384,3 640,625,3 038,9 782,987,21 661,2 466,3 543,7 935,1 615,5 254,1 540,546,5 519,10 412,10 903,4 320,2 629,5 833,392,1 425,3 644,11 534,4 922,35 028,1 514,3 276,229,217,3 831,430,5 803,2 949,1 113,1 784,1 030,1 013,3 855,16 528,7 276,1 154,5 084,206,20
8,1 190,1 079,1 001,13,36,590,2 057,973,658,3 125,300,369,966,696,198,717,420,805,416,885,411,212,941,1 004,2 033,584,283,1 156,1 187,676,9,592,277,1 176,1 602,907,3 491,80,571,284,5 688,1 604,1 852,473,44,70,4,4 355,1 561,447,307,1 003,334,463,599,1 001,120,9 591,1 191,748,1 800,892,1 582,112,168,1 670,1 786,4 926,165,1 212,1 024,389,603,11 247,937,534,233,737,1 281,1 576,253,325,276,2 708,925,1 007,2 960,189,74,236,1 243,3 359,630,700,17,39
9,2 833,1 544,832,150,92,1 100,1 096,905,668,1 256,429,1 220,2 978,2 600,393,5 053,1 676,1 222,1 647,2 708,1 233,414,2 576,1 882,2 546,3 221,1 680,3 044,1 057,2 430,693,6 639,1 413,3 611,727,1 856,4 432,1 557,4 016,1 019,3 440,1 047,4 760,3 960,300,1 917,359,3 341,1 557,3 583,685,2 608,3 013,668,2 111,2 397,1 299,8 504,1 860,2 127,5 599,3 082,1 056,282,1 182,4 889,4 368,4 162,1 380,2 036,3 891,1 217,1 583,3 227,3 505,3 573,875,2 219,1 804,888,576,878,1 213,3 339,1 376,4 109,4 938,1 287,138,3 142,2 396,2 810,2 314,2 110,139,156
10,1 193,1 736,1 045,1 229,4,4 122,1 126,298,608,137,408,114,5 605,642,149,342,854,168,282,895,515,21,835,47,3 230,2 834,2 085,1 468,1 124,1 089,74,2 389,982,1 702,162,389,3 905,2 116,1 376,1 103,1 862,171,823,3 021,167,316,443,1 177,148,881,218,98,442,571,2 335,2 423,125,5 207,6 700,912,2 709,325,1 581,214,99,2 071,3 341,9 472,38,357,477,744,771,4 023,7 348,2 449,1 660,814,2 441,1 808,89,457,1 040,359,309,140,108,814,134,1 709,7 751,3 204,1 341,3 972,3,19
11,526,48,325,0,0,2 298,733,0,52,23,7,0,371,1 201,70,61,12,0,93,1 979,232,0,0,1,267,4 214,2 902,76,1 052,810,71,1 855,365,392,24,1 961,966,0,0,553,26,213,237,3 123,41,1 401,0,722,123,1 176,0,497,54,151,381,101,171,3 382,1 410,192,197,2 399,699,0,0,2 669,1 481,9 594,552,40,200,32,1 061,4 463,1 988,353,2 207,41,234,456,0,328,117,4,162,276,0,295,29,1 570,9 027,769,2 903,443,0,0
12,9 621,2 633,2 102,175,131,1 120,1 120,1 514,221,2 621,1 322,811,3 907,2 235,889,2 604,1 443,1 879,651,2 067,1 791,415,1 934,2 818,3 508,6 050,4 468,2 337,2 764,2 930,325,2 744,1 453,6 237,1 627,4 515,5 878,3 572,925,2 431,4 188,3 985,5 402,4 761,506,1 174,102,7 802,1 875,3 650,1 783,3 482,3 942,414,4 104,5 317,1 215,9 139,8 949,1 963,13 812,11 097,1 975,809,602,6 037,4 344,6 419,923,5 823,4 328,1 507,2 007,1 127,8 490,5 356,2 663,1 960,5 689,2 509,717,825,2 796,4 933,911,2 000,3 665,2 673,910,2 536,3 476,1 748,1 671,2 818,321,236
13,5 543,4 413,4 414,93,131,1 680,796,8 554,1 486,2 140,344,2 384,8 432,4 089,262,1 694,1 275,3 942,1 839,4 602,2 122,981,773,8 103,4 306,5 255,3 351,3 389,3 790,5 873,1 066,3 872,1 876,2 984,2 528,3 791,10 786,3 643,1 146,2 869,11 754,2 200,8 928,3 668,1 736,1 359,261,6 874,5 824,3 422,6 026,3 543,5 448,2 583,2 883,11 847,1 944,23 639,6 728,3 388,6 090,7 387,4 684,1 427,582,8 502,4 999,11 582,3 149,8 412,4 642,5 550,14 817,771,7 496,6 718,4 406,3 218,6 205,1 731,1 052,1 424,1 372,7 387,2 776,1 310,3 829,3 556,2 208,3 354,4 056,3 613,2 433,4 200,104,341
14,4 845,2 218,1 393,361,197,3 536,2 273,779,223,1 917,405,1 117,9 762,2 316,999,1 476,2 417,1 245,1 142,2 397,2 911,540,1 501,2 841,3 156,2 163,1 957,5 638,1 992,4 566,361,6 692,2 572,4 280,1 319,2 697,8 845,3 430,1 252,2 380,3 656,817,8 780,2 597,467,966,222,3 580,2 382,2 024,1 211,1 497,3 220,854,3 611,4 256,990,14 126,3 472,908,5 162,3 485,2 735,633,605,5 534,3 656,12 897,1 491,2 738,2 290,1 471,4 907,5 790,8 357,6 380,8 714,2 148,1 642,966,637,2 658,2 252,5 184,3 200,813,2 355,2 140,641,4 081,4 755,3 733,5 233,4 435,255,180
15,231,162,259,17,81,199,68,94,348,107,180,183,615,223,60,331,409,116,108,376,404,55,545,202,330,199,156,297,456,474,52,461,375,453,145,112,492,104,298,66,215,142,520,185,129,199,80,566,226,320,130,165,325,105,289,243,165,493,273,170,566,197,983,109,229,509,328,297,125,241,130,127,259,258,275,557,86,324,174,278,176,294,368,369,222,317,271,259,26,113,246,61,217,96,65,131
16,2 949,433,511,554,505,1 602,1 584,1 199,477,1 481,581,969,6 542,1 190,249,455,812,1 216,704,1 106,545,101,467,916,2 619,524,558,1 076,1 260,3 803,160,4 915,2 346,1 675,372,3 572,4 671,222,276,1 133,1 110,309,3 980,2 671,328,520,87,706,1 593,1 153,244,266,2 409,169,580,4 234,330,7 367,449,245,1 443,1 456,1 451,552,619,2 643,2 472,6 916,92,917,679,1 856,1 158,8 244,5 292,2 278,2 561,471,926,537,1 077,1 116,838,567,1 557,896,535,410,185,1 306,19 103,6 786,1 694,1 284,538,306
17,1 410,1 538,784,394,197,3 646,546,622,470,934,741,452,6 617,1 643,279,1 123,1 803,731,684,1 515,1 294,197,1 022,970,1 501,1 356,1 151,2 021,2 634,2 853,447,5 420,3 315,2 542,561,1 656,2 841,940,1 312,957,1 634,549,2 939,1 803,653,844,186,1 871,1 189,1 188,439,751,1 995,521,1 680,3 045,433,6 978,2 447,745,4 950,1 827,1 622,489,650,2 753,1 889,5 630,390,1 434,1 058,1 469,1 303,11 192,4 101,3 442,4 739,924,1 121,1 061,582,2 860,2 200,1 472,1 110,862,854,765,315,3 479,6 904,3 888,3 337,2 750,540,218
18,12 664,9 894,7 049,3 155,3 813,23 669,6 536,5 244,2 706,7 029,6 781,6 654,42 838,15 677,4 008,7 358,13 838,6 376,5 608,12 890,13 760,2 053,9 583,10 685,12 646,12 401,8 843,18 338,14 252,33 159,3 506,33 946,22 291,25 252,4 664,15 286,28 116,5 461,8 381,7 836,18 217,5 091,34 443,17 193,3 490,6 743,1 984,20 422,13 707,12 405,3 564,7 936,13 862,3 559,18 071,20 920,4 066,53 433,16 248,6 555,30 869,13 957,16 004,4 916,9 127,26 778,17 144,46 023,4 179,11 649,12 397,12 006,17 673,28 586,33 750,30 543,35 159,9 144,10 492,7 290,4 858,20 982,13 055,19 740,9 299,7 558,8 256,6 703,2 399,30 529,35 446,39 609,37 824,25 985,5 788,5 558
19,24 372,19 119,14 416,6 751,6 921,55 248,9 856,9 037,5 279,13 558,15 106,12 301,94 763,33 154,6 325,16 352,27 797,12 061,10 771,25 370,25 149,4 102,16 843,22 515,25 055,21 130,18 869,41 170,29 335,61 311,8 170,74 846,51 203,49 692,9 363,27 179,54 566,10 349,16 740,12 755,31 471,7 662,69 521,30 203,6 738,17 351,2 471,35 406,21 163,28 746,7 186,12 548,28 891,6 209,33 905,45 442,8 670,123 951,35 769,10 435,58 575,27 877,31 017,9 156,20 676,61 619,36 133,103 611,7 921,24 912,24 165,22 097,38 732,169 772,54 581,71 735,74 834,15 704,22 067,14 792,11 332,45 276,32 412,30 319,17 935,16 090,15 230,17 079,5 456,67 731,96 619,80 760,74 348,57 185,7 244,8 366
20,10 545,9 486,4 826,2 538,3 886,19 173,3 106,4 113,2 056,5 355,5 482,4 095,56 319,13 007,2 290,5 542,8 439,5 125,4 932,14 177,7 767,1 509,6 560,8 491,12 479,8 572,6 769,14 488,9 353,30 711,2 272,34 037,16 907,24 269,4 240,13 438,23 109,4 411,6 210,5 076,12 259,2 729,30 821,15 671,1 956,4 702,1 108,11 463,5 452,13 374,3 477,5 324,15 128,2 629,11 282,18 326,4 486,50 193,15 556,4 113,28 158,13 671,9 731,3 837,7 174,24 380,11 573,51 470,3 189,10 835,10 195,12 614,12 057,85 005,37 413,34 159,19 637,6 961,11 550,4 153,3 418,12 016,11 741,9 599,7 081,8 373,5 642,5 369,1 975,28 198,34 343,54 316,46 894,63 374,3 336,2 913
21,5 320,3 824,3 374,2 416,4 867,30 145,2 402,1 735,1 359,3 240,4 477,2 410,30 659,10 977,1 467,2 909,7 704,2 630,2 511,7 629,5 627,671,4 033,5 361,6 670,4 963,3 345,10 676,7 501,17 852,1 227,20 990,16 944,13 177,1 938,7 835,15 283,2 494,4 196,3 942,7 304,1 832,16 834,6 964,1 506,2 635,815,7 759,4 686,7 241,1 683,2 221,7 862,1 232,9 068,12 135,1 858,27 789,7 556,2 201,14 159,8 462,10 454,3 566,6 751,16 757,11 158,30 619,1 411,5 627,5 263,18 806,19 072,141 949,13 143,19 248,19 647,2 698,5 838,2 824,1 990,17 033,7 979,6 541,5 229,3 988,4 205,3 712,1 201,14 451,32 695,18 151,16 739,15 525,2 700,2 344
22,392,219,153,130,112,1 934,216,179,39,439,243,417,4 576,886,165,553,452,332,235,844,456,96,304,493,583,551,300,843,853,4 933,160,2 680,2 428,2 870,178,1 348,2 726,200,217,301,643,235,3 066,915,180,240,61,635,522,815,172,199,1 016,163,879,1 485,167,3 944,1 065,193,640,1 612,1 116,194,478,2 627,993,6 395,96,507,525,443,1 057,72 435,1 525,1 685,4 790,382,552,306,152,647,619,674,619,484,255,179,175,1 850,44 764,6 715,4 920,909,310,231
23,242,378,263,141,131,2 195,219,149,81,364,413,196,4 881,1 021,132,239,464,811,197,1 223,2 020,57,240,608,656,393,332,1 437,470,4 817,104,5 373,2 528,5 182,234,1 293,2 147,142,225,153,796,150,4 232,1 787,119,322,87,900,277,934,86,179,1 444,124,804,1 608,183,4 288,431,219,1 228,985,735,338,346,1 889,560,5 767,102,363,1 108,464,880,16 303,2 063,2 561,2 587,223,883,417,135,1 419,725,322,802,806,358,203,394,1 102,18 606,5 308,7 654,1 439,310,189
